(-3.9, -14.5, 24.0)
(-3.6, -14.4, 22.2)
(-4.2, -11.8, 25.9)
(-3.9, -11.7, 24.1)
(-4.7, -6.4, 27.9)
(-4.3, -9.1, 26.0)
(-4.0, -9.0, 24.2)
(-4.8, -3.7, 28.0)
(-4.4, -6.3, 26.1)
(-3.7, -8.9, 22.5)
(-4.1, -6.2, 24.4)
(-5.0, -0.9, 28.2)
(-4.6, -3.6, 26.3)
(-5.1, 1.8, 28.3)
(-4.3, -3.5, 24.5)
(-4.7, -0.8, 26.4)
(-5.3, 4.5, 28.4)
(-4.9, 1.9, 26.5)
(-4.4, -0.8, 24.6)
(-5.4, 7.3, 28.6)
(-5.0, 4.6, 26.7)
(-5.6, 10.0, 28.7)
(-4.0, -3.4, 22.7)
(-4.1, -0.7, 22.9)
(-4.6, 2.0, 24.7)
(-5.2, 7.4, 26.8)
(-5.7, 12.8, 28.8)
(-4.7, 4.7, 24.9)
(-5.3, 10.1, 26.9)
(-5.8, 15.5, 29.0)
(-4.3, 2.1, 23.0)
(-4.5, 4.8, 23.1)
(-4.9, 7.5, 25.0)
(-5.5, 12.9, 27.1)
(-6.0, 18.2, 29.1)
(-5.1, 10.2, 25.1)
(-5.6, 15.6, 27.2)
(-5.8, 18.3, 27.3)
(-5.3, 12.9, 25.3)
(-4.9, 10.3, 23.4)
(-4.7, 7.6, 23.2)
(-5.7, 18.4, 25.5)
(-5.5, 15.7, 25.4)
(-5.5, 18.5, 23.7)
(-5.1, 13.0, 23.5)
(-5.3, 15.8, 23.6)
(-5.5, 18.6, 22.1)
(-5.3, 15.8, 21.9)
(-5.5, 18.7, 20.4)
(-5.5, 18.7, 18.7)
(-5.3, 15.9, 20.3)
(-5.0, 10.4, 20.0)
(-5.5, 18.8, 17.1)
(-5.3, 16.0, 18.6)
(-4.6, 5.0, 19.8)
(-5.6, 18.9, 15.4)
(-5.1, 10.6, 16.7)
(-5.3, 16.1, 16.9)
(-4.3, -0.5, 19.5)
(-5.7, 18.9, 13.8)
(-5.4, 16.1, 15.3)
(-4.9, 5.1, 16.5)
(-4.0, -6.0, 19.3)
(-5.9, 19.0, 12.1)
(-5.4, 10.7, 13.4)
(-5.5, 16.2, 13.6)
(-4.5, -0.4, 16.2)
(-4.2, -5.9, 15.9)
(-6.1, 19.1, 10.5)
(-5.7, 16.3, 12.0)
(-5.2, 5.2, 13.1)
(-4.6, -5.8, 12.6)
(-4.9, -0.3, 12.9)
(-6.5, 19.1, 8.9)
(-5.9, 10.8, 10.1)
(-5.9, 16.3, 10.3)
(-5.3, -5.7, 9.4)
(-5.6, -0.2, 9.7)
(-5.8, 5.3, 9.9)
(-6.6, -0.1, 6.5)
(-6.3, 16.4, 8.7)
(-6.7, 5.4, 6.7)
(-8.1, 5.5, 3.7)
(-8.2, 11.0, 3.9)
(-6.8, 10.9, 6.9)
(-7.0, 19.1, 7.3)
(-6.8, 16.4, 7.1)
(-7.7, 19.2, 5.8)
(-7.5, 16.4, 5.6)
(-8.5, 19.2, 4.4)
(-8.4, 16.5, 4.2)
(-9.5, 19.2, 3.1)
(-9.3, 16.5, 2.9)
(-10.7, 19.2, 1.9)
(-12.0, 19.2, 0.9)
(-10.6, 16.5, 1.7)
(-11.9, 16.5, 0.8)
(-10.4, 13.8, 1.5)
(-11.8, 13.8, 0.7)
(-10.3, 11.0, 1.3)
(-11.8, 11.0, 0.6)
(-10.2, 8.3, 1.2)
(-11.8, 8.3, 0.5)
(-10.2, 5.6, 1.0)
(-11.8, 5.5, 0.5)
(-10.2, 2.8, 0.9)
(-11.7, 2.8, 0.4)
(-12.1, 19.2, 1.0)
(-10.8, 19.3, 2.0)
(-12.0, 16.5, 1.0)
(-9.6, 19.2, 3.2)
(-10.7, 16.5, 1.9)
(-11.9, 13.7, 0.9)
(-8.6, 19.2, 4.4)
(-9.4, 16.5, 3.0)
(-11.9, 11.0, 0.7)
(-10.6, 13.8, 1.7)
(-7.7, 19.2, 5.9)
(-11.8, 8.3, 0.6)
(-8.4, 16.5, 4.3)
(-8.2, 11.0, 4.0)
(-10.4, 11.0, 1.4)
(-7.0, 19.2, 7.3)
(-11.8, 5.5, 0.5)
(-7.6, 16.5, 5.7)
(-6.8, 10.9, 7.0)
(-8.2, 5.5, 3.7)
(-10.3, 8.3, 1.2)
(-6.5, 19.1, 8.9)
(-6.9, 16.4, 7.2)
(-10.2, 5.5, 1.0)
(-6.1, 19.1, 10.5)
(-6.3, 16.4, 8.7)
(-5.8, 10.8, 10.1)
(-6.8, 5.4, 6.8)
(-5.8, 19.0, 12.1)
(-5.9, 16.3, 10.4)
(-5.6, 19.0, 13.8)
(-5.5, 16.3, 12.0)
(-5.1, 10.7, 13.4)
(-5.4, 18.9, 15.4)
(-5.2, 16.2, 13.6)
(-5.3, 18.8, 17.1)
(-5.0, 16.2, 15.3)
(-5.3, 18.8, 18.7)
(-4.8, 10.6, 16.7)
(-4.9, 16.1, 16.9)
(-4.6, 10.5, 20.0)
(-5.3, 18.7, 20.4)
(-4.9, 16.0, 18.6)
(-5.3, 18.6, 22.1)
(-4.9, 16.0, 20.3)
(-4.6, 10.3, 23.4)
(-4.3, 4.8, 23.1)
(-5.0, 15.9, 21.9)
(-5.4, 18.5, 23.7)
(-5.7, 18.4, 25.5)
(-5.9, 18.4, 27.3)
(-6.0, 18.3, 29.1)
(-5.9, 15.5, 28.9)
(-5.7, 15.6, 27.2)
(-5.7, 12.8, 28.8)
(-5.4, 15.7, 25.4)
(-5.6, 10.0, 28.7)
(-5.5, 12.9, 27.0)
(-5.1, 15.8, 23.6)
(-5.4, 7.3, 28.5)
(-5.2, 13.0, 25.3)
(-4.9, 13.1, 23.5)
(-5.3, 10.1, 26.9)
(-5.0, 10.2, 25.1)
(-5.3, 4.5, 28.4)
(-5.1, 7.4, 26.8)
(-4.8, 7.5, 25.0)
(-5.1, 1.8, 28.3)
(-5.0, 4.7, 26.6)
(-4.5, 7.6, 23.2)
(-4.6, 4.7, 24.9)
(-5.0, -0.9, 28.1)
(-4.8, 1.9, 26.5)
(-4.9, -3.7, 28.0)
(-4.5, 2.0, 24.7)
(-4.7, -0.8, 26.4)
(-4.7, -6.4, 27.9)
(-4.6, -3.6, 26.2)
(-4.4, -0.7, 24.6)
(-4.6, -9.2, 27.8)
(-4.4, -6.3, 26.1)
(-4.5, -11.9, 27.7)
(-4.2, 2.1, 23.0)
(-4.1, -0.7, 22.8)
(-4.3, -3.5, 24.5)
(-4.3, -9.1, 26.0)
(-4.3, -14.6, 27.5)
(-4.2, -6.2, 24.3)
(-4.2, -11.8, 25.9)
(-4.3, -17.4, 27.4)
(-4.0, -3.4, 22.7)
(-3.9, -6.1, 22.6)
(-4.1, -9.0, 24.2)
(-4.1, -14.6, 25.8)
(-4.1, -20.1, 27.3)
(-4.0, -11.7, 24.1)
(-4.1, -17.3, 25.6)
(-4.0, -20.0, 25.5)
(-3.9, -14.5, 24.0)
(-3.7, -11.6, 22.3)
(-3.8, -8.9, 22.4)
(-3.8, -20.0, 23.7)
(-3.9, -17.2, 23.9)
(-3.7, -19.9, 21.9)
(-3.7, -14.4, 22.2)
(-3.7, -17.1, 22.1)
(-3.7, -19.8, 20.3)
(-3.7, -17.1, 20.4)
(-3.7, -19.7, 18.6)
(-3.7, -19.6, 16.9)
(-3.7, -17.0, 18.7)
(-3.9, -11.5, 19.0)
(-3.8, -19.6, 15.3)
(-3.7, -16.9, 17.1)
(-4.1, -6.0, 19.2)
(-3.8, -19.5, 13.6)
(-4.1, -11.4, 15.6)
(-3.8, -16.8, 15.4)
(-4.2, -0.5, 19.5)
(-4.0, -19.4, 12.0)
(-3.9, -16.8, 13.7)
(-4.3, -5.9, 15.9)
(-4.4, 5.0, 19.8)
(-4.2, -19.4, 10.3)
(-4.4, -11.2, 12.3)
(-4.0, -16.7, 12.1)
(-4.5, -0.4, 16.2)
(-4.7, 5.1, 16.5)
(-4.6, -19.3, 8.7)
(-4.3, -16.6, 10.4)
(-4.7, -5.7, 12.6)
(-4.9, -0.3, 12.9)
(-5.1, 5.2, 13.1)
(-5.1, -19.3, 7.1)
(-5.0, -11.1, 9.1)
(-4.6, -16.6, 8.8)
(-5.4, -5.7, 9.4)
(-5.7, -0.2, 9.6)
(-5.8, 5.3, 10.0)
(-5.7, -19.2, 5.6)
(-5.0, -16.5, 7.1)
(-6.0, -11.0, 5.9)
(-6.3, -5.6, 6.2)
(-7.6, -11.0, 2.9)
(-7.8, -5.5, 3.2)
(-6.6, -0.1, 6.5)
(-8.0, 0.0, 3.4)
(-5.7, -16.5, 5.6)
(-6.5, -19.2, 4.1)
(-6.4, -16.5, 4.1)
(-7.5, -19.2, 2.8)
(-7.4, -16.5, 2.7)
(-8.8, -19.2, 1.7)
(-8.7, -16.5, 1.6)
(-10.2, -19.2, 0.9)
(-11.6, -19.2, 0.3)
(-10.1, -16.5, 0.8)
(-11.6, -16.5, 0.2)
(-10.1, -13.8, 0.6)
(-11.6, -13.8, 0.2)
(-10.1, -11.0, 0.6)
(-11.7, -11.0, 0.2)
(-10.0, -8.2, 0.6)
(-11.7, -8.3, 0.2)
(-10.0, -5.5, 0.6)
(-11.7, -5.5, 0.2)
(-10.1, -2.7, 0.7)
(-11.7, -2.8, 0.3)
(-10.1, 0.0, 0.9)
(-11.7, 0.0, 0.4)
(-10.2, 2.8, 0.9)
(-11.7, 2.7, 0.4)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
